%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211165, 2024/02/7 18:35:25.65)
202 4647 4.033260e-01 1.050860e+00  1.055965657813346297e+03  1.055965657813346297e+03  1.085434369605444090e+03  1.128296853765500146e+03
203 4670 4.014360e-01 1.050860e+00  1.050751935995666599e+03  1.050751935995666599e+03  1.078353053508639732e+03  1.106746433842858323e+03
204 4693 3.995511e-01 1.050860e+00  1.031198887968700774e+03  1.031198887968700774e+03  1.071855753842314243e+03  1.102019331554497512e+03
205 4716 3.975908e-01 1.050860e+00  1.024249349029453469e+03  1.024249349029453469e+03  1.061458791658739983e+03  1.092682015399530201e+03
206 4739 3.956603e-01 1.051874e+00  1.024249349029453469e+03  1.030030989221861546e+03  1.058011816610067626e+03  1.086749346830747072e+03
207 4762 3.937218e-01 1.051874e+00  1.021857784899850571e+03  1.021857784899850571e+03  1.049572010420108427e+03  1.081937490157110233e+03
208 4785 3.917584e-01 1.051874e+00  1.010835440679315070e+03  1.010835440679315070e+03  1.039272873142113212e+03  1.067401491099852365e+03
209 4808 3.898081e-01 1.051874e+00  1.004385470876827185e+03  1.004385470876827185e+03  1.042545172010490205e+03  1.072349726588752901e+03
210 4831 3.878667e-01 1.051874e+00  1.004385470876827185e+03  1.012676744849644479e+03  1.033759009659049298e+03  1.067275483993449370e+03
211 4854 3.859870e-01 1.052679e+00  1.004385470876827185e+03  1.011629123390854716e+03  1.040114203543347685e+03  1.058565363953286806e+03
212 4877 3.841532e-01 1.052679e+00  1.004385470876827185e+03  1.006315510353868603e+03  1.029547473437259441e+03  1.053811715093510657e+03
213 4900 3.823902e-01 1.052679e+00  1.002319878250518741e+03  1.002319878250518741e+03  1.029592689955416972e+03  1.044901181969124536e+03
214 4923 3.806535e-01 1.052679e+00  9.803903258535467558e+02  9.803903258535467558e+02  1.023166010238658714e+03  1.045901823683632529e+03
215 4946 3.788775e-01 1.052679e+00  9.708109430055397979e+02  9.708109430055397979e+02  1.010111513172602599e+03  1.052098350195867852e+03
216 4969 3.771402e-01 1.053456e+00  9.708109430055397979e+02  9.763869945805619182e+02  1.004177049888142960e+03  1.034159174421383113e+03
217 4992 3.754396e-01 1.053456e+00  9.708109430055397979e+02  9.782091350445753051e+02  1.001164986367370943e+03  1.029453721664925069e+03
218 5015 3.737509e-01 1.053456e+00  9.708109430055397979e+02  9.796222319839786223e+02  1.002434191367041876e+03  1.025160869132144398e+03
219 5038 3.720325e-01 1.053456e+00  9.593180015456501906e+02  9.593180015456501906e+02  9.977028532179937201e+02  1.021914354794155088e+03
220 5061 3.703060e-01 1.053456e+00  9.593180015456501906e+02  9.763782739453251907e+02  9.986159936894105158e+02  1.012111283147737481e+03
221 5084 3.685512e-01 1.054178e+00  9.593180015456501906e+02  9.741091373246222247e+02  9.960149590603430170e+02  1.020352489802179207e+03
222 5107 3.667841e-01 1.054178e+00  9.593180015456501906e+02  9.661445902761538491e+02  9.950141431930152294e+02  1.027213141941114372e+03
223 5130 3.649878e-01 1.054178e+00  9.593180015456501906e+02  9.647560795965977150e+02  9.903662003842251806e+02  1.022966055794560020e+03
224 5153 3.632801e-01 1.054178e+00  9.553075100905940644e+02  9.553075100905940644e+02  9.816897864870851436e+02  9.985874215170199477e+02
225 5176 3.615707e-01 1.054178e+00  9.542030907769650412e+02  9.542030907769650412e+02  9.741575165365214843e+02  9.975803036546552676e+02
226 5199 3.598016e-01 1.054804e+00  9.339082724096007269e+02  9.339082724096007269e+02  9.710704062740888958e+02  9.917996166544072594e+02
227 5222 3.580314e-01 1.054804e+00  9.339082724096007269e+02  9.401574615590566282e+02  9.678852059133969306e+02  9.970055024872647209e+02
228 5245 3.562483e-01 1.054804e+00  9.339082724096007269e+02  9.364849298412625558e+02  9.558998747349838823e+02  1.003648135233789958e+03
229 5268 3.544716e-01 1.054804e+00  9.303131097565610617e+02  9.303131097565610617e+02  9.593911799904142299e+02  9.881386772302209920e+02
230 5291 3.526995e-01 1.054804e+00  9.303131097565610617e+02  9.358337694736890171e+02  9.546667018151756565e+02  9.739786423618957087e+02
231 5314 3.509405e-01 1.055378e+00  9.259506118150918610e+02  9.259506118150918610e+02  9.560512217758185898e+02  9.694123617181199961e+02
232 5337 3.492431e-01 1.055378e+00  9.259506118150918610e+02  9.281063134452100485e+02  9.503412052659108440e+02  9.697926345879311611e+02
233 5360 3.475907e-01 1.055378e+00  9.259506118150918610e+02  9.267055481816518068e+02  9.440935430308622927e+02  9.595140551187382698e+02
234 5383 3.459443e-01 1.055378e+00  9.227598773144625284e+02  9.227598773144625284e+02  9.464259036644966727e+02  9.616720064016301421e+02
235 5406 3.443202e-01 1.055378e+00  9.176394993888694671e+02  9.176394993888694671e+02  9.439276442703200019e+02  9.598878857426032027e+02
236 5429 3.427043e-01 1.055949e+00  9.176394993888694671e+02  9.194256984413706277e+02  9.326414624920528240e+02  9.609452025319613995e+02
237 5452 3.410674e-01 1.055949e+00  9.096880190873424681e+02  9.096880190873424681e+02  9.281050565542010418e+02  9.532164811517733369e+02
238 5475 3.394454e-01 1.055949e+00  9.096880190873424681e+02  9.167391998460636842e+02  9.310296657792055157e+02  9.548304635659245605e+02
239 5498 3.378508e-01 1.055949e+00  9.096880190873424681e+02  9.140590759358968853e+02  9.351291404971786960e+02  9.485699784242775650e+02
240 5521 3.362429e-01 1.055949e+00  9.096880190873424681e+02  9.105623303396091615e+02  9.361547691174780539e+02  9.533121436453287743e+02
241 5544 3.346439e-01 1.056523e+00  9.081382284999141348e+02  9.081382284999141348e+02  9.338827578098172353e+02  9.598120874413623369e+02
242 5567 3.330745e-01 1.056523e+00  9.074475953651668760e+02  9.074475953651668760e+02  9.299864450437797814e+02  9.472044749789272373e+02
243 5590 3.315882e-01 1.056523e+00  9.074475953651668760e+02  9.076085510645557406e+02  9.242433853805393937e+02  9.597928674972763474e+02
244 5613 3.300699e-01 1.056523e+00  8.901770732567274536e+02  8.901770732567274536e+02  9.188341344619967686e+02  9.413395808430569787e+02
245 5636 3.285678e-01 1.056523e+00  8.870446357628885607e+02  8.870446357628885607e+02  9.127546763970135544e+02  9.368674085446373283e+02
246 5659 3.270903e-01 1.056523e+00  8.853007623295976600e+02  8.853007623295976600e+02  9.103886178002819634e+02  9.336854437237534512e+02
247 5682 3.256410e-01 1.057125e+00  8.853007623295976600e+02  8.897874295866344028e+02  9.099910351015977312e+02  9.287590865200845656e+02
248 5705 3.241454e-01 1.057125e+00  8.853007623295976600e+02  8.895484631196071632e+02  9.064482160953073162e+02  9.294092360356046356e+02
249 5728 3.226782e-01 1.057125e+00  8.853007623295976600e+02  8.886914972823537937e+02  9.045306880812765939e+02  9.369662773496476120e+02
250 5751 3.212218e-01 1.057125e+00  8.782846756657497735e+02  8.782846756657497735e+02  9.061234486610470640e+02  9.301028761660801365e+02
251 5774 3.197901e-01 1.057125e+00  8.686981922053238350e+02  8.686981922053238350e+02  9.004910586222197253e+02  9.305756458359606995e+02
252 5797 3.182628e-01 1.057578e+00  8.597003526982435915e+02  8.597003526982435915e+02  8.892190032101152610e+02  9.048653086684360005e+02
253 5820 3.167428e-01 1.057578e+00  8.577751453262322912e+02  8.577751453262322912e+02  8.824992584885551423e+02  9.029261496902472572e+02
254 5843 3.152586e-01 1.057578e+00  8.577751453262322912e+02  8.684585684361190943e+02  8.811148111461747021e+02  9.050899579777712916e+02
255 5866 3.137808e-01 1.057578e+00  8.575151342752474193e+02  8.575151342752474193e+02  8.814517363609323866e+02  9.082059768570379674e+02
256 5889 3.123177e-01 1.057578e+00  8.575151342752474193e+02  8.651956128372216881e+02  8.805988272848635461e+02  9.061324242794820520e+02
257 5912 3.108834e-01 1.057986e+00  8.575151342752474193e+02  8.638370359085664631e+02  8.711251947807494389e+02  8.890380206564051377e+02
258 5935 3.094615e-01 1.057986e+00  8.572529477116831913e+02  8.572529477116831913e+02  8.730397246860092082e+02  8.849480932236789386e+02
259 5958 3.080716e-01 1.057986e+00  8.484744946400668368e+02  8.484744946400668368e+02  8.692323236380419758e+02  9.002305647229022725e+02
260 5981 3.066457e-01 1.057986e+00  8.484744946400668368e+02  8.515060857943205974e+02  8.695474979132881117e+02  8.901592807709287172e+02
261 6004 3.052403e-01 1.057986e+00  8.476738499217276512e+02  8.476738499217276512e+02  8.688001678951607119e+02  8.808345744939116457e+02
262 6027 3.038496e-01 1.058361e+00  8.476738499217276512e+02  8.498103101628626064e+02  8.679906604479265297e+02  8.806674742616953608e+02
263 6050 3.024619e-01 1.058361e+00  8.476738499217276512e+02  8.478820438362663481e+02  8.631536920174063425e+02  8.834411246986983315e+02
264 6073 3.011517e-01 1.058361e+00  8.474719718270957856e+02  8.474719718270957856e+02  8.624029883388667486e+02  8.899001233920325831e+02
265 6096 2.998403e-01 1.058361e+00  8.378741640074140378e+02  8.378741640074140378e+02  8.611884489805488556e+02  8.783226803228627659e+02
266 6119 2.985017e-01 1.058361e+00  8.378741640074140378e+02  8.426533511134643959e+02  8.569699859241616196e+02  8.843380804919623870e+02
267 6142 2.971825e-01 1.058685e+00  8.378741640074140378e+02  8.445518155671941258e+02  8.652668110357107025e+02  8.819470689275259474e+02
268 6165 2.958901e-01 1.058685e+00  8.378741640074140378e+02  8.422911574193897195e+02  8.579695556404195713e+02  8.782427748127330460e+02
269 6188 2.946079e-01 1.058685e+00  8.310421168123278903e+02  8.310421168123278903e+02  8.517281959109902800e+02  8.715719949258352699e+02
270 6211 2.933113e-01 1.058685e+00  8.279816824033351850e+02  8.279816824033351850e+02  8.475122381071890914e+02  8.677638659893835893e+02
271 6234 2.920600e-01 1.058685e+00  8.279816824033351850e+02  8.295167190878877364e+02  8.427369140624618922e+02  8.587019717514684771e+02
272 6257 2.908231e-01 1.058980e+00  8.279816824033351850e+02  8.291879289565961244e+02  8.448931726719521293e+02  8.726138985293973747e+02
273 6280 2.896316e-01 1.058980e+00  8.279816824033351850e+02  8.369785994622992575e+02  8.460552598794536152e+02  8.675114643386964417e+02
274 6303 2.884005e-01 1.058980e+00  8.279816824033351850e+02  8.307566544217756928e+02  8.441523570025378831e+02  8.623752479023798969e+02
275 6326 2.871762e-01 1.058980e+00  8.279816824033351850e+02  8.342114375825425441e+02  8.458745861357341482e+02  8.591266836705777905e+02
276 6349 2.859803e-01 1.058980e+00  8.260558660471208441e+02  8.260558660471208441e+02  8.458994162775793484e+02  8.612418114675895140e+02
277 6372 2.847793e-01 1.059378e+00  8.235945362561641332e+02  8.235945362561641332e+02  8.422640281925940826e+02  8.547803311737142167e+02
278 6395 2.835320e-01 1.059378e+00  8.177084109063976030e+02  8.177084109063976030e+02  8.347572626134248139e+02  8.489228877055961675e+02
279 6418 2.823069e-01 1.059378e+00  8.177084109063976030e+02  8.198600782535816052e+02  8.287790746406558355e+02  8.449273586985116253e+02
280 6441 2.810932e-01 1.059378e+00  8.051588668992270641e+02  8.051588668992270641e+02  8.310721251297471781e+02  8.462035915128020633e+02
281 6464 2.799174e-01 1.059378e+00  8.051588668992270641e+02  8.070758681674881245e+02  8.232288195612266009e+02  8.337119421175938214e+02
282 6487 2.787317e-01 1.059665e+00  8.051588668992270641e+02  8.077003647453851727e+02  8.219587368652673831e+02  8.307215255877144955e+02
283 6510 2.774991e-01 1.059665e+00  8.048489398215765505e+02  8.048489398215765505e+02  8.209709777886342863e+02  8.458476621624321297e+02
284 6533 2.762297e-01 1.059665e+00  8.022934081135330189e+02  8.022934081135330189e+02  8.193919407914606836e+02  8.334541926450314122e+02
285 6556 2.749710e-01 1.059665e+00  7.991626368053238139e+02  7.991626368053238139e+02  8.159989844563883707e+02  8.381236439712097308e+02
286 6579 2.737043e-01 1.059665e+00  7.942112276737208276e+02  7.942112276737208276e+02  8.084040051455079947e+02  8.302096944882084699e+02
287 6602 2.724169e-01 1.059665e+00  7.870481028903964216e+02  7.870481028903964216e+02  8.066007824596423461e+02  8.167367283947279475e+02
288 6625 2.711515e-01 1.059935e+00  7.870481028903964216e+02  7.906399243477559367e+02  8.036985747252174406e+02  8.207891781373847380e+02
289 6648 2.698953e-01 1.059935e+00  7.864269637899693635e+02  7.864269637899693635e+02  8.021112129217161737e+02  8.153112145641778170e+02
290 6671 2.686270e-01 1.059935e+00  7.864269637899693635e+02  7.893769392494657495e+02  7.990181748199205458e+02  8.156205186144352410e+02
291 6694 2.673275e-01 1.059935e+00  7.832793012967126742e+02  7.832793012967126742e+02  7.951402823311495922e+02  8.114918072258541315e+02
293 6740 2.647537e-01 1.060174e+00  7.784830924462714847e+02  7.810949031841059877e+02  7.905589043719994606e+02  8.108138615554125863e+02
295 6786 2.622133e-01 1.060174e+00  7.684002504803925149e+02  7.723849485355633533e+02  7.873896441723111366e+02  7.992617089055385122e+02
297 6832 2.597139e-01 1.060174e+00  7.672650284190360708e+02  7.672650284190360708e+02  7.809560280473309604e+02  7.948633935067173297e+02
299 6878 2.572656e-01 1.060413e+00  7.626066305961423950e+02  7.651670957517710576e+02  7.768171523615636715e+02  7.862556185857818036e+02
301 6924 2.548461e-01 1.060413e+00  7.625858520907416960e+02  7.625858520907416960e+02  7.748963426676310746e+02  7.836367585532567546e+02
303 6970 2.524389e-01 1.060640e+00  7.543497332634560735e+02  7.543497332634560735e+02  7.701536305818716528e+02  7.796744890535840113e+02
305 7016 2.500417e-01 1.060640e+00  7.534636231160255875e+02  7.558152498809415647e+02  7.675255098114787415e+02  7.785153144097994300e+02
307 7062 2.477348e-01 1.060640e+00  7.532306116956333426e+02  7.569772299747579609e+02  7.660686923762788183e+02  7.722421080055518132e+02
309 7108 2.455458e-01 1.060828e+00  7.507975991375626563e+02  7.507975991375626563e+02  7.616029435109410315e+02  7.768255945198347945e+02
311 7154 2.433394e-01 1.060828e+00  7.433745259587175269e+02  7.433745259587175269e+02  7.568492184711907385e+02  7.664948204601113275e+02
313 7200 2.411706e-01 1.061021e+00  7.432104364113786232e+02  7.432104364113786232e+02  7.535760965261235924e+02  7.714090183671979730e+02
315 7246 2.390666e-01 1.061021e+00  7.420699416968574269e+02  7.420699416968574269e+02  7.514921598265563034e+02  7.724207794384258250e+02
317 7292 2.368968e-01 1.061021e+00  7.368351064330670397e+02  7.368351064330670397e+02  7.445908691664429853e+02  7.550153132298394212e+02
319 7338 2.347794e-01 1.061153e+00  7.325618656874755743e+02  7.325618656874755743e+02  7.451792603683807101e+02  7.607794254167986310e+02
321 7384 2.327391e-01 1.061153e+00  7.308116844058394008e+02  7.308116844058394008e+02  7.395211383219270829e+02  7.543149451510303152e+02
323 7430 2.307715e-01 1.061290e+00  7.308116844058394008e+02  7.329839075812466263e+02  7.398517285939635713e+02  7.506452021750834547e+02
325 7476 2.288029e-01 1.061290e+00  7.297314645597053868e+02  7.297314645597053868e+02  7.376443469303236498e+02  7.458554985039131680e+02
327 7522 2.268165e-01 1.061290e+00  7.270122958472126129e+02  7.270122958472126129e+02  7.362285702707190467e+02  7.450554915193707757e+02
329 7568 2.248135e-01 1.061408e+00  7.260236128322665081e+02  7.266419496010767034e+02  7.333472559266745066e+02  7.426273641239979497e+02
331 7614 2.228183e-01 1.061408e+00  7.232950372071491074e+02  7.246211439303286852e+02  7.347457527630009508e+02  7.387732336383071470e+02
333 7660 2.208463e-01 1.061408e+00  7.225078725669515052e+02  7.250618539975963586e+02  7.331307194321345833e+02  7.382373174507248450e+02
335 7706 2.189138e-01 1.061571e+00  7.223068558357816755e+02  7.223068558357816755e+02  7.296461124172419659e+02  7.348863901262041054e+02
337 7752 2.170513e-01 1.061571e+00  7.212796073975638365e+02  7.216726898615099799e+02  7.293472409198052446e+02  7.394620288140645243e+02
339 7798 2.151090e-01 1.061742e+00  7.176182849958911447e+02  7.179309908622229841e+02  7.278580288127554923e+02  7.338113406943477912e+02
341 7844 2.132224e-01 1.061742e+00  7.171149363963750147e+02  7.171149363963750147e+02  7.232643550742795924e+02  7.312440429526818662e+02
343 7890 2.113696e-01 1.061742e+00  7.168994017164961861e+02  7.168994017164961861e+02  7.260630850290077660e+02  7.329884532909683230e+02
345 7936 2.095408e-01 1.061902e+00  7.126950136678310628e+02  7.126950136678310628e+02  7.251380812043767037e+02  7.418394764717273802e+02
347 7982 2.077164e-01 1.061902e+00  7.126950136678310628e+02  7.159583827532112537e+02  7.210548156617933273e+02  7.342656051133168376e+02
349 8028 2.057718e-01 1.062034e+00  7.067383183318510191e+02  7.067383183318510191e+02  7.140665441101458555e+02  7.213785577507803737e+02
351 8074 2.039600e-01 1.062034e+00  7.067383183318510191e+02  7.100763014669802260e+02  7.162659755059800091e+02  7.241918956291065115e+02
353 8120 2.021841e-01 1.062034e+00  7.067383183318510191e+02  7.098982217599981368e+02  7.151539685029678139e+02  7.225363549899784630e+02
355 8166 2.004482e-01 1.062154e+00  7.067383183318510191e+02  7.111063987840385607e+02  7.161070684609460386e+02  7.234472790899709480e+02
357 8212 1.987219e-01 1.062154e+00  7.067383183318510191e+02  7.104837176542921497e+02  7.178714232534534858e+02  7.262547928193069993e+02
359 8258 1.970014e-01 1.062259e+00  7.067383183318510191e+02  7.109374221071082047e+02  7.151565427189208322e+02  7.222956422900404050e+02
361 8304 1.951913e-01 1.062259e+00  7.067383183318510191e+02  7.077489056828276262e+02  7.123025124053563104e+02  7.216446571278472675e+02
363 8350 1.933805e-01 1.062259e+00  7.067383183318510191e+02  7.069501815595211838e+02  7.132420594689250493e+02  7.182939419017241107e+02
365 8396 1.915732e-01 1.062346e+00  7.050496804579248646e+02  7.050496804579248646e+02  7.148387320934125455e+02  7.212665036804547753e+02
367 8442 1.897247e-01 1.062346e+00  7.018596915084243619e+02  7.033630015011056003e+02  7.086020471948742170e+02  7.184168485635171919e+02
369 8488 1.878604e-01 1.062346e+00  7.018596915084243619e+02  7.020873230460193781e+02  7.080361129529911750e+02  7.146141899719099229e+02
371 8534 1.860574e-01 1.062483e+00  7.018596915084243619e+02  7.024187404905230778e+02  7.066139513142144324e+02  7.116523056360522332e+02
373 8580 1.842424e-01 1.062483e+00  6.938501263965637236e+02  6.938501263965637236e+02  7.054378876463508732e+02  7.116537739326500969e+02
375 8626 1.825066e-01 1.062569e+00  6.938501263965637236e+02  6.978966875555933029e+02  7.016842868941963616e+02  7.084261722603678209e+02
377 8672 1.807612e-01 1.062569e+00  6.918045945591461532e+02  6.918045945591461532e+02  6.995808166420592897e+02  7.055792466561648553e+02
379 8718 1.790131e-01 1.062569e+00  6.903723077367105816e+02  6.903723077367105816e+02  6.954957446201702851e+02  7.042665032300052417e+02
381 8764 1.772457e-01 1.062691e+00  6.854184789100039552e+02  6.854184789100039552e+02  6.923081676473143489e+02  6.990953404845852219e+02
383 8810 1.754982e-01 1.062691e+00  6.819391659595394231e+02  6.819391659595394231e+02  6.900053703277941395e+02  6.966754323751988522e+02
385 8856 1.738031e-01 1.062758e+00  6.814850471543755930e+02  6.814850471543755930e+02  6.859211451230562488e+02  6.933329454855090717e+02
387 8902 1.721444e-01 1.062758e+00  6.778065565504048209e+02  6.778065565504048209e+02  6.834726906034661624e+02  6.891588641874842551e+02
389 8948 1.705227e-01 1.062758e+00  6.774431475019007394e+02  6.777100090518905517e+02  6.835428812804966583e+02  6.907009955217008610e+02
391 8994 1.689318e-01 1.062832e+00  6.774431475019007394e+02  6.776235167590468791e+02  6.827203582418042060e+02  6.894673468482969838e+02
393 9040 1.673977e-01 1.062832e+00  6.758631106853060828e+02  6.758631106853060828e+02  6.807854161389202545e+02  6.863743493245951868e+02
395 9086 1.658991e-01 1.062911e+00  6.744765888594839680e+02  6.774903024519251176e+02  6.828875938587949577e+02  6.886624334052665972e+02
397 9132 1.644204e-01 1.062911e+00  6.744765888594839680e+02  6.773788551371644644e+02  6.829033064168256715e+02  6.861241159818108599e+02
399 9178 1.629185e-01 1.062911e+00  6.738043011234199184e+02  6.747510447771826421e+02  6.799410185675760658e+02  6.858867039474914691e+02
401 9224 1.613891e-01 1.063007e+00  6.715183667581368354e+02  6.715183667581368354e+02  6.767348970648283739e+02  6.840069843482914393e+02
403 9270 1.598741e-01 1.063007e+00  6.707054842086396320e+02  6.707054842086396320e+02  6.755233566122474258e+02  6.816438569883566743e+02
405 9316 1.583697e-01 1.063070e+00  6.680419603638496255e+02  6.680419603638496255e+02  6.739308277093563220e+02  6.801685930041585380e+02
407 9362 1.568492e-01 1.063070e+00  6.659576876358300979e+02  6.659576876358300979e+02  6.724620367339723543e+02  6.785478809721259950e+02
409 9408 1.553900e-01 1.063070e+00  6.632218235128034394e+02  6.632218235128034394e+02  6.702280086724657622e+02  6.761530916601067247e+02
411 9454 1.539293e-01 1.063147e+00  6.620431760436539435e+02  6.625398686743531016e+02  6.676954299524390990e+02  6.723511383004506570e+02
413 9500 1.524874e-01 1.063147e+00  6.607812807718861450e+02  6.607812807718861450e+02  6.672930265257172096e+02  6.695276603450837456e+02
415 9546 1.509958e-01 1.063147e+00  6.592028718329098638e+02  6.593608081561067138e+02  6.639505131029878839e+02  6.683160648205730467e+02
417 9592 1.495431e-01 1.063192e+00  6.592028718329098638e+02  6.600307996460367121e+02  6.632881123825079612e+02  6.670435954436684369e+02
419 9638 1.481094e-01 1.063192e+00  6.581281808383924954e+02  6.591622355998952116e+02  6.620238193855013833e+02  6.667877729744777753e+02
421 9684 1.467171e-01 1.063304e+00  6.574425596257007101e+02  6.577636981313190745e+02  6.619911196310929427e+02  6.662242784146852728e+02
423 9730 1.453170e-01 1.063304e+00  6.555971977488874245e+02  6.572021035417324129e+02  6.599567566836897186e+02  6.643709443158771819e+02
425 9776 1.439950e-01 1.063304e+00  6.555971977488874245e+02  6.562049825232218154e+02  6.602792746607516392e+02  6.656785813624759385e+02
427 9822 1.427085e-01 1.063341e+00  6.555971977488874245e+02  6.583433155244917998e+02  6.611854026665441779e+02  6.650557967459581050e+02
429 9868 1.414460e-01 1.063341e+00  6.555971977488874245e+02  6.564956123526553711e+02  6.602315517611757514e+02  6.654188659397004812e+02
431 9914 1.401698e-01 1.063395e+00  6.555971977488874245e+02  6.556044376693265576e+02  6.586803231832191159e+02  6.639339067426431029e+02
433 9960 1.389208e-01 1.063395e+00  6.537969853246955836e+02  6.537969853246955836e+02  6.580814758623355374e+02  6.631569910046633822e+02
435 10006 1.376442e-01 1.063395e+00  6.514193424296405510e+02  6.514193424296405510e+02  6.572172908144776784e+02  6.609160352157847456e+02
437 10052 1.363442e-01 1.063454e+00  6.514193424296405510e+02  6.527648502408176228e+02  6.561921850623867840e+02  6.610135887512780073e+02
439 10098 1.350513e-01 1.063454e+00  6.514193424296405510e+02  6.521393419899266064e+02  6.560817855497664368e+02  6.600015472244868988e+02
441 10144 1.337777e-01 1.063495e+00  6.498313739439263372e+02  6.508656912568661710e+02  6.527915653858264022e+02  6.568685252143866364e+02
443 10190 1.326040e-01 1.063495e+00  6.498313739439263372e+02  6.503870183401247687e+02  6.529187285907833029e+02  6.551987298286293253e+02
445 10236 1.314653e-01 1.063495e+00  6.482666463475324008e+02  6.495562392874035140e+02  6.518315154194067418e+02  6.557447999124650551e+02
447 10282 1.303493e-01 1.063513e+00  6.481380587561824314e+02  6.481380587561824314e+02  6.517647714812767390e+02  6.540583996615275737e+02
449 10328 1.292131e-01 1.063513e+00  6.469420757101094068e+02  6.485916085354713232e+02  6.505676945397685813e+02  6.556844356392964528e+02
451 10374 1.281108e-01 1.063513e+00  6.461073207157039633e+02  6.461073207157039633e+02  6.497768605214506579e+02  6.509884750490527949e+02
453 10420 1.270703e-01 1.063502e+00  6.450536466202878501e+02  6.450536466202878501e+02  6.481536055799580254e+02  6.541116667891095631e+02
455 10466 1.260206e-01 1.063502e+00  6.447712236595314153e+02  6.447712236595314153e+02  6.477875737030431083e+02  6.522283161137933121e+02
457 10512 1.249792e-01 1.063566e+00  6.420490940561056732e+02  6.420490940561056732e+02  6.458157022878245925e+02  6.496150334884002859e+02
459 10558 1.239465e-01 1.063566e+00  6.411908734915268724e+02  6.411908734915268724e+02  6.441880780942635738e+02  6.474139547257077538e+02
461 10604 1.229083e-01 1.063566e+00  6.403106782007224638e+02  6.403106782007224638e+02  6.429328455733843839e+02  6.458752111507697009e+02
463 10650 1.218678e-01 1.063599e+00  6.385847514995504071e+02  6.385847514995504071e+02  6.411805310816788506e+02  6.441973043411866229e+02
465 10696 1.207833e-01 1.063599e+00  6.351991355733835007e+02  6.351991355733835007e+02  6.396623549838726603e+02  6.423380613051677983e+02
467 10742 1.196674e-01 1.063603e+00  6.351683979717028024e+02  6.351683979717028024e+02  6.372505617613569484e+02  6.404691906874190863e+02
469 10788 1.185798e-01 1.063603e+00  6.351683979717028024e+02  6.351917398982361647e+02  6.374858459674701407e+02  6.395472737209462366e+02
471 10834 1.175184e-01 1.063603e+00  6.351683979717028024e+02  6.359763570947212656e+02  6.376746921788225109e+02  6.402239396252085726e+02
473 10880 1.164559e-01 1.063637e+00  6.345160616826688056e+02  6.347299509470568637e+02  6.375160838348557490e+02  6.395529971991990124e+02
475 10926 1.154162e-01 1.063637e+00  6.340307762828400655e+02  6.340307762828400655e+02  6.363130357836735129e+02  6.391993782232275407e+02
477 10972 1.144188e-01 1.063637e+00  6.331058494539839785e+02  6.331058494539839785e+02  6.367707701497605512e+02  6.390526142414294100e+02
479 11018 1.134425e-01 1.063637e+00  6.326679067952782134e+02  6.328238816680138825e+02  6.353694659895777477e+02  6.380890049646811804e+02
481 11064 1.124664e-01 1.063637e+00  6.316967373503563294e+02  6.316967373503563294e+02  6.342536163036292010e+02  6.364284635500051763e+02
483 11110 1.115081e-01 1.063693e+00  6.314968424342087019e+02  6.316286041914917178e+02  6.340572937353566658e+02  6.368070040087641246e+02
485 11156 1.105640e-01 1.063693e+00  6.304280259265201494e+02  6.306854868992628553e+02  6.326968040807417992e+02  6.368634765696763225e+02
487 11202 1.095935e-01 1.063705e+00  6.283996531795122564e+02  6.283996531795122564e+02  6.319960557648923896e+02  6.349973818191892860e+02
489 11248 1.086112e-01 1.063705e+00  6.283996531795122564e+02  6.286855970621395500e+02  6.318258331717531746e+02  6.340014784899836968e+02
491 11294 1.076064e-01 1.063705e+00  6.283936070673674976e+02  6.283936070673674976e+02  6.306930583642287047e+02  6.343088631076689126e+02
493 11340 1.066205e-01 1.063762e+00  6.275443176638336809e+02  6.285332151203372177e+02  6.299223575559013852e+02  6.337227462510192026e+02
495 11386 1.056745e-01 1.063762e+00  6.275443176638336809e+02  6.281756432297804622e+02  6.300766801437838467e+02  6.316287366149032323e+02
497 11432 1.047144e-01 1.063762e+00  6.275443176638336809e+02  6.279911900579497797e+02  6.295397529237566232e+02  6.311108649949867413e+02
499 11478 1.037466e-01 1.063778e+00  6.270272168644262365e+02  6.270272168644262365e+02  6.294552412910196608e+02  6.318266518632628959e+02
501 11524 1.027758e-01 1.063778e+00  6.264088561681761576e+02  6.264088561681761576e+02  6.285947776954527626e+02  6.306194017854389813e+02
503 11570 1.017810e-01 1.063817e+00  6.252851866851171962e+02  6.252851866851171962e+02  6.269465093953465384e+02  6.296350161896924646e+02
505 11616 1.008064e-01 1.063817e+00  6.245786739972040778e+02  6.245786739972040778e+02  6.261232171785464971e+02  6.289739381107677900e+02
507 11662 9.987017e-02 1.063817e+00  6.239225259341050105e+02  6.239225259341050105e+02  6.260506539199944882e+02  6.280428144151933338e+02
509 11708 9.894956e-02 1.063864e+00  6.233718597901475960e+02  6.233718597901475960e+02  6.258464812369068113e+02  6.275778945463947593e+02
511 11754 9.803393e-02 1.063864e+00  6.230756683296873462e+02  6.230756683296873462e+02  6.249565091422507521e+02  6.266097034055900394e+02
513 11800 9.712688e-02 1.063871e+00  6.217653689587630197e+02  6.217653689587630197e+02  6.245751886778842845e+02  6.262402661734062121e+02
